sk_id,bk_id,name
1335,spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO,Kent Jones
1336,spotify:artist:60wslYioiBcxSTInM4nIy2,Jordan Fisher
1337,spotify:artist:5DK8eK7fjvRsziXzyr3sFA,Moon Taxi
1338,spotify:artist:2zmrsXMHxagFz6vI2cD7r6,Ella Vos
1339,spotify:artist:6QczmxkjIUtne6NCTlq1g9,Rocky Wellstack
1340,spotify:artist:1o2NpYGqHiCq7FoiYdyd1x,Bea Miller
1341,spotify:artist:2q3GG88dVwuQPF4FmySr9I,The Score
1342,spotify:artist:6g878dtAhjegRHVe5X0ALf,Bryce Fox
1343,spotify:artist:3NPpFNZtSTHheNBaWC82rB,X Ambassadors
1344,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,Jake Owen
1345,spotify:artist:75y9gPih5CovHiupwhyGXv,Julia Brennan
1346,spotify:artist:5ifc6CQgjKH3yMzyzTenSz,Keith James
1347,spotify:artist:1c4rxrxy8eDLvMVL1DTiBe,Andra Day
1348,spotify:artist:1bT7m67vi78r2oqvxrP3X5,Naughty Boy
1349,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,Niall Horan
1350,spotify:artist:7sKxqpSqbIzphAKAhrqvlf,Walker Hayes
1351,spotify:artist:4ogvuDRerGhZfSf7TtzHlr,Israel Kamakawiwo'ole
1352,spotify:artist:5Ld19xtpAR80G2boTcHaVx,Harrison Storm
1353,spotify:artist:7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis
1354,spotify:artist:6ZUjdwG0NvY6MT7vvmluhV,Young Rising Sons
1355,spotify:artist:4iiQabGKtS2RtTKpVkrVTw,Smallpools
1356,spotify:artist:6mU8ucezzms5I2kNH6HNlu,Conor Maynard
1357,spotify:artist:6PgkNi6EyAfgiKtFwAwvbH,Hailey Knox
1358,spotify:artist:1bqxdqvUtPWZri43cKHac8,MAX
1359,spotify:artist:3YdT8QvV4QvY4DfVJhxdcZ,Grace VanderWaal
1360,spotify:artist:25u4wHJWxCA9vO0CzxAbK7,Lukas Graham
1361,spotify:artist:42TFhl7WlMRXiNqzSrnzPL,Lou Reed
1362,spotify:artist:0L8jXe7QeS9oYUoXbANmX4,Jukebox The Ghost
1363,spotify:artist:3LVPGE5jPPwtbGslx07YR0,Kishi Bashi
1364,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,The Kinks
1365,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne
1366,spotify:artist:1B8AXU6gIIafpyLEpbcv1u,Edwin Starr
1367,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2,Robyn
1368,spotify:artist:1qQyOBGe2g114PNzK8xfiP,The Graves
1369,spotify:artist:3dz0NnIZhtKKeXZxLOxCam,Porter Robinson
1370,spotify:artist:4fv1OFJywZ7DHCz3mVQQ45,Grabbitz
1371,spotify:artist:3SArT8JtWehqNmycXIZren,Khamsin
1372,spotify:artist:0GG2cWaonE4JPrjcCCQ1EG,SG Lewis
1373,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis
1374,spotify:artist:3ApUX1o6oSz321MMECyIYd,Quinn XCII
1375,spotify:artist:0Ye4nfYAA91T1X56gnlXAA,Mako
1376,spotify:artist:6fcTRFpz0yH79qSKfof7lp,Seven Lions
1377,spotify:artist:6kx1NiHogZzkSU7lHMc3Ow,Subtact
1378,spotify:artist:2oQCxRVXA4rFD0Pe2qvg1U,Carousel
1379,spotify:artist:25oLRSUjJk4YHNUsQXk7Ut,GRiZ
1380,spotify:artist:2FmzVitXZjIkFolH8HXd4j,Flosstradamus
1381,spotify:artist:11gWrKZMBsGQWmobv3oNfW,Alison Wonderland
1382,spotify:artist:6ldZGvFDjs6KafLouTBHJ9,Hollywood Principle
1383,spotify:artist:7o7mC95EDbJKTcPAAs8C3r,Big Gigantic
1384,spotify:artist:0jNDKefhfSbLR9sFvcPLHo,San Holo
1385,spotify:artist:0hac78iy32k7qYWLp6RPaz,Emma Sameth
1386,spotify:artist:1kwGj7uDO5WXVXtQLvGJr0,Just A Gent
1387,spotify:artist:4lDXfIznmGueBgTjI3qGUX,Møme
1388,spotify:artist:100sLnojEpcadRx4edEBA6,Zella Day
1389,spotify:artist:4m6VmvHDXWmVdIw6EJGQ86,Frances
1390,spotify:artist:5Q81rlcTFh3k6DQJXPdsot,Mura Masa
1391,spotify:artist:0lLY20XpZ9yDobkbHI7u1y,Pegboard Nerds
1392,spotify:artist:1YOw6jUy5uUo7rNMb2wj4Q,Nebbra
1393,spotify:artist:07BzG3j5ux7OXJ66zn4I7d,Porter Robinson & Madeon
1394,spotify:artist:5NdEBXbMxOWTJNbZWcogo0,Drunk Girl
1395,spotify:artist:7dWYWUbO68rXJOcyA7SpJk,Fort Minor
1396,spotify:artist:7MlotYZhHjOlXcvmwrITj8,Tep No
1397,spotify:artist:6y02TEMv71ArWB2qhIaQ5m,Kaiydo
1398,spotify:artist:3D6cosC5ZOLCpRxt6T3XS7,The Kite String Tangle
1399,spotify:artist:3jnJamJbsFzvFbEu58aPss,Grant Bowtie
1400,spotify:artist:4N4XqUMMv5KXtLvCBYEIOt,K Theory
1401,spotify:artist:7tHd518aPjJYUgyv9bidBz,Judy Kuhn
1402,spotify:artist:5ZEAzHE2TzAwUcOj6jMIgf,Donny Osmond
1403,spotify:artist:4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow
1404,spotify:artist:6O3ZB5Cz5CNT3wQWouKcNJ,Carmen Twillie
1405,spotify:artist:4UHGbgtWLCce28OE2VZZGp,M. Keali'i Ho'omalu
1406,spotify:artist:0qa4GMXrmylKemymbElIwq,Jump5
1407,spotify:artist:73Np75Wv2tju61Eo9Zw4IR,Idina Menzel
1408,spotify:artist:1GjWNGbMtHDQ7CNYf2d7cw,Christophe Beck
1409,spotify:artist:3IqWMVFksTbtL2EaFi5o8k,Julie Fowlis
1410,spotify:artist:6e28WiPlKSu1ukkhHCZEnF,Jenifer Lewis
1411,spotify:artist:2hblnfACzyljMfIZDwRZ7e,Tigger
1412,spotify:artist:5xk0kRuXn1zToTHpHAqpui,Joseph Williams
1413,spotify:artist:2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore
1414,spotify:artist:4fqk0Vw0VrIY8O2eWtmQO2,Anika Noni Rose
1415,spotify:artist:4V8U8U6LwsHGyRTLCt9t19,Rosie O'Donnell
1416,spotify:artist:5BuTOT6mPoNZ5EmaPheBI9,Donna Murphy
1417,spotify:artist:5DH8cLYXVTknLlSRzzkRc4,Chorus - Pocahontas
1418,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan
1419,spotify:artist:37ZQmqZrhmCCZebZF3Cvwx,Marie Laforêt
1420,spotify:artist:5BaHqGtf6UAZnHfqdPaTDA,Them
1421,spotify:artist:4rAgFKtlTr66ic18YZZyF1,Woody Guthrie
1422,spotify:artist:6TOGbRYHQizlf3adIyugol,Hugues Aufray
1423,spotify:artist:50Gx1SNB4vH2V7peIiYD4S,Emika
1424,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs
1425,spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP,Patti Smith
1426,spotify:artist:0IwlY33zbBXN7zlS9DP2Cj,Nico
1427,spotify:artist:5DW7NxqQ2875JtjuV7KMn4,Youssoupha
1428,spotify:artist:6VJZYivuYJGCrPuOAnI7Qo,ANOHNI
1429,spotify:artist:7hYOOcRqfNzeE2CTpajd5a,Tabu Ley Rochereau
1430,spotify:artist:7fSjnDr8tBO37Xbb2UXuYr,Richard Swift
1431,spotify:artist:7u03LA6WH6ePJvlEXr4TWZ,Quiet Elegance
1432,spotify:artist:0LklyUMMUhpIjMgYHlV0hN,Chicano Batman
1433,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds
1434,spotify:artist:4OOlG5eBXSkSAAEeKjJb5Y,Courtney Barnett
1435,spotify:artist:7G1GBhoKtEPnP86X2PvEYO,Nina Simone
1436,spotify:artist:6oX4tx055oEFYM3ahDTyOD,Noisettes
1437,spotify:artist:1FdwVX3yL8ITuRnTZxetsA,Mississippi John Hurt
1438,spotify:artist:3HYV4ZdJ1LSOhPo5ehlEqF,Isaac Stern
1439,spotify:artist:6kBDZFXuLrZgHnvmPu9NsG,Aphex Twin
1440,spotify:artist:5pMmqpG3HsoJ6EDDoXGXEr,Jim Hall
1441,spotify:artist:0kbYTNQb4Pb1rPbbaF0pT4,Miles Davis
1442,spotify:artist:4kWXpaUAQNnuCcaPiwFYW1,Édouard Lalo
1443,spotify:artist:5TNmizItgJPfvCoPKXAMGz,Jackson C. Frank
1444,spotify:artist:37w38cCSGgKLdayTRjna4W,Mazzy Star
1445,spotify:artist:5uTJLo3c4ZHpH8oEwGxYUN,Lower Dens
1446,spotify:artist:0LZac5VicY19QLaIUvIB0G,Cate le Bon
1447,spotify:artist:6EeFmtX81QG7WZvD1vmUe2,Tomaso Antonio Vitali
1448,spotify:artist:4Ej7Oks6loB2oJQ3O7Rujs,Mickey & Sylvia
1449,spotify:artist:1MhtYlJvUqfd2EgHSQTGK4,Jim James
1450,spotify:artist:2GaayiIs1kcyNqRXQuzp35,The Ventures
1451,spotify:artist:5C0gCCG8N5Dh5dZytIgzLX,Os Mutantes
1452,spotify:artist:7HGFXtBhRq3g1Ma3nH4Rgv,Mulatu Astatke
1453,spotify:artist:5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms
1454,spotify:artist:3UvcmAOZt64oKpP95f6MMM,Big Star
1455,spotify:artist:172WdsNGJYNNXVNQ1tXfrB,Ata Kak
1456,spotify:artist:05fo024EFotg9songSENOZ,CocoRosie
1457,spotify:artist:0i1s9WcIu0PrUvHzALgofo,Seu Jorge
1458,spotify:artist:2VZNmg4vCnew4Pavo8zDdW,Max Richter
1459,spotify:artist:3ayds6VIVBx3CU5NSNCDbq,Jacques Dutronc
1460,spotify:artist:6RHDASo3OVNiNY2nrGx3qc,Cotton Jones
1461,spotify:artist:3apLA4vM37l7KbHOvpyPIc,Antena
1462,spotify:artist:6emHCSoB4tJxTVXakbrpPz,Karen O
1463,spotify:artist:10duXbKJkvdGK5RgktEnxV,Julie Byrne
1464,spotify:artist:6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen
1465,spotify:artist:03HEHGJoLPdARs4nrtUidr,Junior Kimbrough
1466,spotify:artist:1srUxd7Sj9tebPN1O8wEi8,Tenniscoats
1467,spotify:artist:39SyHRlxu86bon1ubnh2ee,Kumisolo
1468,spotify:artist:3Uo7E7lR9Li0qXzxU8VmnF,Vincent Delerm
1469,spotify:artist:5O0RrEgz4NLCPLrDZiPggz,The Slits
1470,spotify:artist:3wYyutjgII8LJVVOLrGI0D,Buddy Holly
1471,spotify:artist:4r7JUeiYy24L7BuzCq9EjR,The Crickets
1472,spotify:artist:67zR9a98QqWJwpO7wBrGog,Sonny & The Sunsets
1473,spotify:artist:1WvvwcQx0tj6NdDhZZ2zZz,Future Islands
1474,spotify:artist:3WiytRnvoL0kT3oAGl9TCt,Alice Boman
1475,spotify:artist:0qmPtVxxIwxoW4QczZGsQZ,Bally Sagoo
1476,spotify:artist:6HB8daA4E5jC1XS2REMGEP,Randy J
1477,spotify:artist:36Fp020Y0kuaXeOBCd6eA0,Imran Khan feat. Lucky
1478,spotify:artist:24BYRlsS8uIO4jA71mJ4Js,Imran Khan
1479,spotify:artist:5ZVAZRGQgQ0xeJNb7eWRlW,"Bally Sagoo, D. Khanne Wala, Hans Raj Hans"
1480,spotify:artist:1kfqHPfj8yygKGMD3NrDE5,DJ Sanj
1481,spotify:artist:0GgtsI54TB5WM3350rYpvK,H-Dhami
1482,spotify:artist:72aaIun8590ah9xLlbiP9Q,Bikram Singh
1483,spotify:artist:3dcEC0BJgtmzrmphyrjXs7,Sting-A-Man
1484,spotify:artist:2BbbmzjRFPhzLWrLQxvlus,Aman Hayer
1485,spotify:artist:3WNcKdrXsrCZpQf6DTojjz,DJ H
1486,spotify:artist:74D1UgRzMhTSPz698exXmR,Panjabi MC
1487,spotify:artist:0DyXyd0D6fMUsuD6yONANx,Miss Pooja
1488,spotify:artist:4OnbPgq5lRZJdbvYT7dwZD,Bups Saggu
1489,spotify:artist:5C2hod2OHi2TpmWG4XNQjS,Dj Vix
1490,spotify:artist:3S4QE4CtN7F4QNdoLj60Ro,The Dark Mc
1491,spotify:artist:3E8soLQVuNGl05MrxJ2Izi,Dark Mc
1492,spotify:artist:1aGfdR6Gv4tAnUrGqlzf1E,Juz'D
1493,spotify:artist:7E9wGxw32KF4mY8l6w9iF0,Nindy Kaur
1494,spotify:artist:68PVS6ZpjnsIIARGI0h8mi,Rouge
1495,spotify:artist:7Bo2dGFMSkPVyx4S9oZnlG,Manak-E
1496,spotify:artist:4LnYRxNZVCTsDCO2xKjOn8,Shahid Mallya
1497,spotify:artist:3IzepIGEFUSFFnuIVGwZDS,Manni Sandhu
1498,spotify:artist:0bZvwU7lnBav7u5IosEidh,Jassi Sidhu
1499,spotify:artist:2JEwaeMHGjlUiqy1j3NkQd,Kam Bhamra
1500,spotify:artist:0VzfZ6oTUwavynHoN4Uuxf,PBN
1501,spotify:artist:6JZoZIZlp9YuMNE4NAYi33,Jinx & Sohail Salamat
1502,spotify:artist:4452AKcmQh6NC4yNlTrR3D,Bhinda Aujla
1503,spotify:artist:2TdQQ2849QZqEyvRQM2jC6,Kulwinder Bhola
1504,spotify:artist:7w4cOzDZ5rfomlKHfunmbV,Lehmber Hussainpuri
1505,spotify:artist:5IfJHO9jIE1GVuC517P3nr,Jaz Dhami
1506,spotify:artist:6XEVsvIU9BjPDkPN92AOvZ,Jeet Bhogal
1507,spotify:artist:6Mp7fezR1NJNc7tnybKo18,Sukshinder Shinda
1508,spotify:artist:79V1EiUrtTyJHQNSKXZC7X,Malkit Singh
1509,spotify:artist:0y45blUY9ke8s3hBOMUM6l,Epic Bhangra
1510,spotify:artist:2tcB32mxjVzmLcyfGizWNX,Surjit Bindrakhia
1511,spotify:artist:02FIs62Nop52XG7OWMJ3rI,Mc Special
1512,spotify:artist:4rPZAvpw9ObVO3HFGWSHwt,The Firm
1513,spotify:artist:0O35NR0LgBXsui6L5VOOq3,K.S Makhan
1514,spotify:artist:6APCUvMlLDSe7LbIGuhfsS,Kaka Bhaniawala
1515,spotify:artist:3iScKvMzffLRWrZyGHooa1,GV
1516,spotify:artist:2v9oaQ9UhtuTPMyOUlx4oL,The Firm
1517,spotify:artist:1JxxeHubtXzyNI6pwX817Z,Angrej Ali
1518,spotify:artist:5LzX6vsBIQqGu1ltzgFpOk,Goldkartz
1519,spotify:artist:7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh
1520,spotify:artist:5kvGYraWFlXs2Jbt1Kphn8,Gippy Grewal
1521,spotify:artist:7oGTJ5zibhBtuO4dquenw2,DBI feat. Amar Sandhu
1522,spotify:artist:0yqLAqvEr9ZXO4faQUObL9,Jeeti
1523,spotify:artist:4P6RgaN5aFKHZCKAK9ojPK,Lil Sach
1524,spotify:artist:62RUJAVFb2U8n54mYnZAmS,Roach Killa
1525,spotify:artist:0MNJze6qBmbZzNOlMTPQva,Taj E
1526,spotify:artist:6zZYTWiIQEBe7ioLs7qyup,Culture Shock
1527,spotify:artist:4QK0NnwPaIvziv9IVbq4ul,DJ Surinder Rattan
1528,spotify:artist:3KDhyMTFZlrfAO0zK18z4t,Mickey Singh
1529,spotify:artist:02ezrUNPpbxv2NQE2TbEoJ,Junai Kaden
1530,spotify:artist:4vQQ2IIo9RrY0wmWfbpG0C,Raxstar and DJ Surinder Rattan
1531,spotify:artist:0auRokaFVGpvWvisLZ9oFS,Moneyspinner feat. Preet Brar & Sudesh Kumari
1532,spotify:artist:4GahB5vSqSzQiGoZTzLzHG,Ali Abbas feat. AV
1533,spotify:artist:6ClT6x4LnhH5CDLBePdoaA,DJ Harpz
1534,spotify:artist:17dThZkTlOa35pmzuunKAz,RDB
1535,spotify:artist:3ghFhUnjNMUGsNo8RlU4Ka,Sahara feat. RDB & E=MC
1536,spotify:artist:4zPQLN2Beicy5xPwnnFork,Manjit Pappu
1537,spotify:artist:2C39AawdhkMK8qZF2KWd48,Syd Arthur
1538,spotify:artist:1rKrEdI6GKirxWHxIUPYms,Agnes Obel
1539,spotify:artist:4igDSX1kgfWbVTDCywcBGm,Johnnyswim
1540,spotify:artist:7FDlvgcodNfC0IBdWevl4u,James Vincent McMorrow
1541,spotify:artist:3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club
1542,spotify:artist:2cCUtGK9sDU2EoElnk0GNB,The National
1543,spotify:artist:06Iig2bqY8mv98B1c9Iyo8,The Mary Onettes
1544,spotify:artist:44mVqYPHmFgrDJxv6CWrOo,Frankie Rose
1545,spotify:artist:79hrYiudVcFyyxyJW0ipTy,The Paper Kites
1546,spotify:artist:1W2FTsCUlviVRhHNjZwWiN,Brooke Fraser
1547,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles
1548,spotify:artist:0FMucZsEnCxs5pqBjHjIc8,Stan Getz
1549,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,Sam Cooke
1550,spotify:artist:5I0EPnV9gwrZYTbScjnaOk,Marcos Valle
1551,spotify:artist:5cgtn5YWC3Fr06wTps1dBq,Goapele
1552,spotify:artist:4LeVaL7Sv7POzswXsHd6p5,Extra Golden
1553,spotify:artist:0VSgciOd32tP2Yna1w4vDr,Baden Powell
1554,spotify:artist:0cLrgpG3pW4MX4nD8h6qCc,El Michels Affair
1555,spotify:artist:3pkmfqaBNsMqnXus05PNfP,Handsome Boy Modeling School
1556,spotify:artist:3dkbV4qihUeMsqN4vBGg93,Al Green
1557,spotify:artist:2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s
1558,spotify:artist:3IZrrNonYELubLPJmqOci2,Nancy Sinatra
1559,spotify:artist:1YZEoYFXx4AxVv13OiOPvZ,Devendra Banhart
1560,spotify:artist:1Ypa8o8muvDcgOt1YYtcOC,Cheo Feliciano
1561,spotify:artist:1PjrwJuTm8jNItVJ1GDrrD,Visioneers
1562,spotify:artist:0JDkhL4rjiPNEp92jAgJnS,Roy Orbison
1563,spotify:artist:6jlWj6y00bMQt8XoKuCjyZ,Emily King
1564,spotify:artist:5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald
1565,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers
1566,spotify:artist:118jMO6hdUQeoDOv0XiLIs,Karrin Allyson
1567,spotify:artist:1385hLNbrnbCJGokfH2ac2,Franz Liszt
1568,spotify:artist:2V5Fnwup32wFPAtMi2vmXq,Mily Balakirev
1569,spotify:artist:4Ws5hSoABAwvGJ4LhHwHgq,Vladimir Horowitz
1570,spotify:artist:1Uff91EOsvd99rtAupatMP,Claude Debussy
1571,spotify:artist:34MYamymtmnsmpwbqydd7I,Alexander Borodin
1572,spotify:artist:5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg
1573,spotify:artist:4Gd1JXQVbYicIeo2bDNHwL,Ernesto Lecuona
1574,spotify:artist:6C65D20ASusYqHGSIktfED,Erroll Garner
1575,spotify:artist:7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin
1576,spotify:artist:1YuknfkSYTTbolRpwZBOv4,George Gershwin
1577,spotify:artist:2Z3xOfsSGoXimIIkKc5KPY,Arthur Jackson
1578,spotify:artist:608tK64Vu9akeg0wXzzNod,B G DeSylva
1579,spotify:artist:2bwEHQxmBXe3yeoIBNfgbW,György Cziffra
1580,spotify:artist:0AFbebB7EpLm1qzqBRwyWt,Jehan Alain
1581,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven
1582,spotify:artist:17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel
1583,spotify:artist:1GEuHbNwTRj4QPyoythtBh,Mikhail Glinka
1584,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel
1585,spotify:artist:0QzZLY6jZif9KbXnxaLIUV,John Ireland
1586,spotify:artist:7Fph7U6qidZ2E97xKKsD4m,Maurice Duruflé
1587,spotify:artist:60M9bPJl2g9BwYva4y6hyz,Academy Of St. Christopher Orchestra
1588,spotify:artist:1b4DN8Vj0dnj5cceMFsRYN,Dante Klein
1589,spotify:artist:3AVfmawzu83sp94QW7CEGm,Astrid S
1590,spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears
1591,spotify:artist:5doPfvddXXjtQIJu9rQEz5,Tayler Buono
1592,spotify:artist:36jaGQtMj5UWD0eO1fCVdD,Joel Adams
1593,spotify:artist:6lB8vOoI4DRrrVxXwuV19c,Mike Perry
1594,spotify:artist:0B3N0ZINFWvizfa8bKiz4v,James TW
1595,spotify:artist:5sK8BsvyDl4TFA6KaBf8or,Charly Black
1596,spotify:artist:1kTRKZEkWt42ZlqgqEJDOF,ARCHIS
1597,spotify:artist:5HCypjplgh5uQezvBpOfXN,Jon D
1598,spotify:artist:0IB0VjX9NSrGX6PjCXGVcq,Raleigh Ritchie
1599,spotify:artist:5qa31A9HySw3T7MKWI9bGg,FLETCHER
1600,spotify:artist:7r2uG6BlFXKcwmh9ItqlII,Wrabel
1601,spotify:artist:73PTYegu3D1i5vRERzcBhT,Patrick Baker
1602,spotify:artist:5TrkbV9x6OdTBlzWPJeBz5,Youngr
1603,spotify:artist:0XZFE8OLIWVaJ6Kns5DmbH,Dan Henig
1604,spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,The 1975
1605,spotify:artist:23IZADrJHPStZ6aMxJVq3s,Jarryd James
1606,spotify:artist:5CXvT1JutlWVLJN8YEOf1h,Nathan Goshen
1607,spotify:artist:5QSx2vpiSchSeCwc0qmfNI,Who Is Fancy
1608,spotify:artist:25tMQOrIU4LlUo6Sv8v5SE,Gavin James
1609,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer
1610,spotify:artist:0gadJ2b9A4SKsB1RFkBb66,Passenger
1611,spotify:artist:0lzV2CiahHRiGd6qpADtPS,James Hersey
1612,spotify:artist:0Olr5bDiMEkn5Z9eQwUIAq,KLOE
1613,spotify:artist:5QatamYwvUTOmMHW6WA0AG,Terror Jr
1614,spotify:artist:6BrvowZBreEkXzJQMpL174,Hardwell
1615,spotify:artist:6fEO1r9Y9TYL9O4w5kVPmc,Jagwar Ma
1616,spotify:artist:4ogwGU9VPWrnVBs1GEwZVV,Temples
1617,spotify:artist:0p5axeJsbtTCXBrRVoKjwu,The Drums
1618,spotify:artist:4C50EbCS11M0VbGyH3OfLt,Bahamas
1619,spotify:artist:2iUVQjheBnvOt8vaBrxXJz,Cass McCombs
1620,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,Mac Demarco
1621,spotify:artist:4rs1K6gDzLY5VnCMSC80o7,Vacationer
1622,spotify:artist:5Su2KD2PFFCWlautZ9ZZpm,How Sad
1623,spotify:artist:1nJvji2KIlWSseXRSlNYsC,The Velvet Underground
1624,spotify:artist:2NqgE99Ll5vOTvmbN7O2R6,Boy & Bear
1625,spotify:artist:5DCtsJfyBEzvZ9qN7jSA6j,Cloud Control
1626,spotify:artist:2M45qKMZX16QUyOiKyluI0,Glasser
1627,spotify:artist:5nwjcZ87CGNRiO98nFKdOD,Taron Egerton
1628,spotify:artist:2BHswvFd8tMBizVWGcAMLm,Kurt Hugo Schneider
1629,spotify:artist:7Eshpryyi2F9Jg0ixaysNn,Kuana Torres Kahele
1630,spotify:artist:1mFX1QlezK1lNPKQJkhwWb,New Edition
1631,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Madonna
1632,spotify:artist:67hb7towEyKvt5Z8Bx306c,Empire of the Sun
1633,spotify:artist:4A4qYy2jK9DDN1OHV0nLkH,Código FN
1634,spotify:artist:7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark
1635,spotify:artist:3BqaUtuQmqIHg7B5Bc7fP7,Nick Lowe
1636,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper
1637,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,The Outfield
1638,spotify:artist:22282KfMxDo2PMjnBc82I4,Biz Markie
1639,spotify:artist:5lLVsxABqSuosfqAoLQeXV,Dan Stevens
1640,spotify:artist:62sPt3fswraiEPnKQpAbdE,Bobby Brown
1641,spotify:artist:2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe
1642,spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar
1643,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,Cheap Trick
1644,spotify:artist:32lVGr0fSRGT6okLKHiP68,Taylor Dayne
1645,spotify:artist:6XpaIBNiVzIetEPCWDvAFP,Whitney Houston
1646,spotify:artist:3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder
1647,spotify:artist:5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah
1648,spotify:artist:7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira
1649,spotify:artist:6wdvERzX4CUCOXu6hSS95x,Natalia Kills
1650,spotify:artist:0SCbttzoZTnLFebDYmAWCm,Glee Cast
1651,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,Mario
1652,spotify:artist:5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens
1653,spotify:artist:6QRb3jE2lCfMU1iUuVQMaV,Jeremy Irons
1654,spotify:artist:5UdPkKWd8YNR5xGcmqH9QJ,Jason Weaver
1655,spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin
1656,spotify:artist:6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernandez
1657,spotify:artist:0kObWap02DEg9EAJ3PBxzf,Starship
1658,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,The Cars
1659,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,Eurythmics
1660,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield
1661,spotify:artist:6kz53iCdBSqhQCZ21CoLcc,Culture Club
1662,spotify:artist:4R90PNicCsCsEoRm8XwiMS,The Beat
1663,spotify:artist:0rpMdBzQXf7aYRnu5fDBJy,Violent Femmes
1664,spotify:artist:3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot
1665,spotify:artist:7b85ve82Sh36a3UAx74wut,Twisted Sister
1666,spotify:artist:03r4iKL2g2442PT9n2UKsx,Beastie Boys
1667,spotify:artist:3MHaV05u0io8fQbZ2XPtlC,Prince Royce
1668,spotify:artist:3plJVWt88EqjvtuB4ZDRV3,Ben E. King
1669,spotify:artist:4dLOWJZSo6Ie5bq0RLPkBg,Black Power
1670,spotify:artist:3CDKmzJu6uwEGnPLLZffpD,Frankie Valli
1671,spotify:artist:6IE6z7DcZIT4Ml3Fh5Ivch,Selena
1672,spotify:artist:09fEeGYqb3MUeV1c9BJgDI,In Real Life
1673,spotify:artist:6AEIKVwB27miPI3uJxM4Dw,Pickin' On Series
1674,spotify:artist:4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber
1675,spotify:artist:3iDD7bnsjL9J4fO298r0L0,Chicago
1676,spotify:artist:6vVztIuqdDHvYWxOEXCzjN,SALES
1677,spotify:artist:2KNrpdPEKndErPWFHkpvj6,Rob Curly
1678,spotify:artist:24SwsBq76FnNeXW9Do4wPI,Mark Battles
1679,spotify:artist:77AiFEVeAVj2ORpC85QVJs,Steve Aoki
1680,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,DJ Mustard
1681,spotify:artist:65OtBLtkrifQrdTlKI90IR,Elijah Blake
1682,spotify:artist:5a3WpRDlPqdJvQsH5nH3kS,Dan Farber
1683,spotify:artist:4zymhxzJ0UJc74tMHGyoWs,Dirtyphonics
1684,spotify:artist:6fSNDuge2fLINdnCCbpZx6,Omar LinX
